20885092	현대식당	한식	37.5623169	127.0180078	다산로42다길 48		N
1281410860	김치찌개와얼큰육개장 본점	한식	37.5641056	127.0218752	퇴계로90길 28		N
1527739868	듬뿍듬뿍식당	추어탕	37.5640645	127.0206877	퇴계로88길 35	영업 중	N
13097213	은주정	찌개,전골	37.5686783	126.9997477	창경궁로8길 32	영업 중	Y
18061683	김삼보 을지로점	찌개,전골	37.5660566	127.0057721	을지로 250	영업 중	N
37676634	김치만선생 동대필동점	찌개,전골	37.5589803	126.9960436	필동로 30-1 1층	영업 중	Y
470705570	이화김치찌개	한식	37.5759976	127.0029483	율곡로 216	영업 중	N
708727546	대찬식당	한식	37.5654356	127.0240821	왕십리로 410 센트라스127동1층 상가 118호	영업 중	N
20352375	한옥집	한식	37.5718430	127.0001839	대학로1길 39	영업 중	N
1042224811	만남의광장 이태원본점	포장마차	37.5350588	126.9943505	이태원로27가길 18 1층	영업 중	Y
18044039	황토골 충무로역본점	한식	37.5616900	126.9982630	서애로 6-1 1F 황토골	24시간 영업	Y
2005355667	남진이네	요리주점	37.5482261	127.0182714	장터길 22 1층	영업 중	Y
18703711	이북집찹쌀순대	순대,순댓국	37.5651699	127.0167472	퇴계로 406-2	24시간 영업	N
18120803	원조호남순대국	순대,순댓국	37.5530049	127.0117010	동호로 163	24시간 영업	N
11845823	약수동 치맛살	육류,고기요리	37.5561791	127.0108755	동호로12길 19	영업 중	Y
1874301580	약수순대국	순대,순댓국	37.5533049	127.0108212	동호로7길 14 약수더시티 1층 111호 약수순대국	영업 중	N
20827000	영남 순대국	순대,순댓국	37.5648570	127.0173596	다산로42길 19	영업 중	N
31229705	해남순대국	순대,순댓국	37.5528936	127.0099012	다산로8길 8	영업 중	N
1529235797	마포우사미	한식	37.5552996	127.0096344	동호로 195-7 송죽빌딩 1층	영업 중	Y
618191681	전주순대국	순대,순댓국	37.5647530	127.0201569	퇴계로86길 15-27 1층 전주순대국	영업 중	N
2042768330	약수동생고기	육류,고기요리	37.5558739	127.0094967	동호로 201 1층	영업 중	Y
1525625871	국수에 취하맨 신당본점	국수	37.5649875	127.0220156	다산로44길 89 1층	영업 중	N
12884901	참맛감자탕	감자탕	37.5536395	127.0096901	다산로 107	영업 중	N
2081509060	온정	한식	37.5611954	127.0179727	청구로 64 123동 1층 2-5호	영업 중	N
1564966368	병천순대국	순대,순댓국	37.5608895	127.0134945	다산로29길 9	영업 중	N
37691000	바람난수제비	한식	37.5665816	127.0125443	을지로45길 46 패션비즈센터 202호 바람난 수제비	영업 중	Y
37026228	개성순대국	순대,순댓국	37.5576749	127.0120426	다산로 155-1 2층	영업 중	N
